college_name,season,confirmed_division,data_confidence,total_graduating_seniors,player_name,player_position,player_minutes_played,official_roster_url,notes
Davenport,2025-26,D2,85%,4,Max Wilhelm,Defender,1624,https://dupanthers.com/sports/mens-soccer/roster,Senior
Davis & Elkins,2025-26,D2,85%,6,Kendall Pellot,Midfielder,1543,https://senatornation.com/sports/mens-soccer/roster,Senior
Davis & Elkins,2025-26,D2,85%,6,Chinedu Ikem,Forward,890,https://senatornation.com/sports/mens-soccer/roster,Senior
Davis & Elkins,2025-26,D2,85%,6,Joao Cavaletti,Defender,1392,https://senatornation.com/sports/mens-soccer/roster,Senior
Davis & Elkins,2025-26,D2,85%,6,Trabi Diakite,Defender,145,https://senatornation.com/sports/mens-soccer/roster,Senior
Davis & Elkins,2025-26,D2,85%,6,Raheem Walters,Midfielder,0,https://senatornation.com/sports/mens-soccer/roster,Senior
Davis & Elkins,2025-26,D2,85%,6,Edward Stephens,Defender,0,https://senatornation.com/sports/mens-soccer/roster,Senior
Delta State,2025-26,D2,85%,15,Daniel Santema,Goalkeeper,270,https://gostatesmen.com/sports/mens-soccer/roster,Senior
Delta State,2025-26,D2,85%,15,Santiago Rossi,Defender,78,https://gostatesmen.com/sports/mens-soccer/roster,Senior
Delta State,2025-26,D2,85%,15,Marco Alessio,Midfielder,562,https://gostatesmen.com/sports/mens-soccer/roster,Graduate Student
Delta State,2025-26,D2,85%,15,Ashton Taylor,Midfielder,821,https://gostatesmen.com/sports/mens-soccer/roster,Graduate Student
Delta State,2025-26,D2,85%,15,Braden Taylor,Midfielder,1226,https://gostatesmen.com/sports/mens-soccer/roster,Senior
Delta State,2025-26,D2,85%,15,Ajay Stewart,Midfielder,451,https://gostatesmen.com/sports/mens-soccer/roster,Senior
Delta State,2025-26,D2,85%,15,Alfie Lally,Midfielder,706,https://gostatesmen.com/sports/mens-soccer/roster,Senior
Delta State,2025-26,D2,85%,15,Mason Baglio,Goalkeeper,810,https://gostatesmen.com/sports/mens-soccer/roster,Senior
Delta State,2025-26,D2,85%,15,Gage Lashlee,Midfielder/Forward,354,https://gostatesmen.com/sports/mens-soccer/roster,Senior
Delta State,2025-26,D2,85%,15,Marco Cherchi,Forward,308,https://gostatesmen.com/sports/mens-soccer/roster,Senior
Delta State,2025-26,D2,85%,15,Landon Cox,Defender,596,https://gostatesmen.com/sports/mens-soccer/roster,Senior
Delta State,2025-26,D2,85%,15,Ryan Thistle,Midfielder/Forward,413,https://gostatesmen.com/sports/mens-soccer/roster,Senior
Delta State,2025-26,D2,85%,15,Nicolas Bevacqua,Midfielder,0,https://gostatesmen.com/sports/mens-soccer/roster,Graduate Student
Delta State,2025-26,D2,85%,15,Leo Summers,Goalkeeper,270,https://gostatesmen.com/sports/mens-soccer/roster,Senior
Delta State,2025-26,D2,85%,15,Aidan Hayes,Goalkeeper,0,https://gostatesmen.com/sports/mens-soccer/roster,Senior
District of Columbia,2025-26,D2,85%,8,Sergio Becerra,Goalkeeper,5400,https://www.udcfirebirds.com/sports/msoc/2025-26/roster,Senior
District of Columbia,2025-26,D2,85%,8,David Akinsanya,Defender,,https://www.udcfirebirds.com/sports/msoc/2025-26/roster,Senior
District of Columbia,2025-26,D2,85%,8,George Shaw,Defender,,https://www.udcfirebirds.com/sports/msoc/2025-26/roster,Senior
District of Columbia,2025-26,D2,85%,8,Axel Gamez,Midfielder,,https://www.udcfirebirds.com/sports/msoc/2025-26/roster,Senior
District of Columbia,2025-26,D2,85%,8,Mustafa Tahir,Midfielder,,https://www.udcfirebirds.com/sports/msoc/2025-26/roster,Graduate Student
District of Columbia,2025-26,D2,85%,8,Vasco Irazola,Midfielder,,https://www.udcfirebirds.com/sports/msoc/2025-26/roster,Senior
District of Columbia,2025-26,D2,85%,8,Brandon Johnson,Forward,,https://www.udcfirebirds.com/sports/msoc/2025-26/roster,Senior
District of Columbia,2025-26,D2,85%,8,Franck Noah,Midfielder/Defender,,https://www.udcfirebirds.com/sports/msoc/2025-26/roster,Graduate Student
Dominican (CA),2025-26,D2,85%,5,Nylmar Gonzalez De Leon,Goalkeeper,145,https://dominicanathletics.com/sports/mens-soccer/roster,Graduate Student
Dominican (CA),2025-26,D2,85%,5,Brandon Selway,Defender,1366,https://dominicanathletics.com/sports/mens-soccer/roster,Graduate Student
Dominican (CA),2025-26,D2,85%,5,Freddie Allen,Forward,155,https://dominicanathletics.com/sports/mens-soccer/roster,Graduate Student
Dominican (CA),2025-26,D2,85%,5,Cole Porter,Midfielder,550,https://dominicanathletics.com/sports/mens-soccer/roster,Graduate Student
Dominican (CA),2025-26,D2,85%,5,Abraham Garcia,Defender,1155,https://dominicanathletics.com/sports/mens-soccer/roster,Senior
Dominican College (NY),2025-26,D2,85%,8,Henrique Zachello,Midfielder,,https://www.chargerathletics.com/sports/msoc/2025-26/roster,Senior
Dominican College (NY),2025-26,D2,85%,8,Oscar Chazalet,Forward,,https://www.chargerathletics.com/sports/msoc/2025-26/roster,Senior
Dominican College (NY),2025-26,D2,85%,8,Eduardo Moreno Silva,Midfielder,,https://www.chargerathletics.com/sports/msoc/2025-26/roster,Senior
Dominican College (NY),2025-26,D2,85%,8,Nichlas Thulin Kamfjord,Midfielder,,https://www.chargerathletics.com/sports/msoc/2025-26/roster,Senior
Dominican College (NY),2025-26,D2,85%,8,Gaetan Mainaud,Defender,,https://www.chargerathletics.com/sports/msoc/2025-26/roster,Senior
Dominican College (NY),2025-26,D2,85%,8,Eyob McFarland,Forward,,https://www.chargerathletics.com/sports/msoc/2025-26/roster,Senior
Dominican College (NY),2025-26,D2,85%,8,Justin Odoemene,Forward,,https://www.chargerathletics.com/sports/msoc/2025-26/roster,Senior
Dominican College (NY),2025-26,D2,85%,8,Lorenz Utz,Defender,,https://www.chargerathletics.com/sports/msoc/2025-26/roster,Senior
Drury,2025-26,D2,85%,9,Carson Morgan,Defender,1530,https://drurypanthers.com/sports/mens-soccer/roster,Senior
Drury,2025-26,D2,85%,9,Owen Price,Defender,277,https://drurypanthers.com/sports/mens-soccer/roster,Senior
Drury,2025-26,D2,85%,9,George Lamb,Midfielder,811,https://drurypanthers.com/sports/mens-soccer/roster,Senior
Drury,2025-26,D2,85%,9,Sergio Aznar,Defender,1306,https://drurypanthers.com/sports/mens-soccer/roster,Senior
Drury,2025-26,D2,85%,9,J J Adikwu,Forward,143,https://drurypanthers.com/sports/mens-soccer/roster,Senior
Drury,2025-26,D2,85%,9,Cayden Meyer,Defender,730,https://drurypanthers.com/sports/mens-soccer/roster,Senior
Drury,2025-26,D2,85%,9,Mattheo Ledoux,Midfielder,869,https://drurypanthers.com/sports/mens-soccer/roster,Senior
Drury,2025-26,D2,85%,9,Joe Loughnane,Defender,1069,https://drurypanthers.com/sports/mens-soccer/roster,Senior
Drury,2025-26,D2,85%,9,Marco Donjuan,Midfielder,40,https://drurypanthers.com/sports/mens-soccer/roster,Senior
East Stroudsburg,2025-26,D2,85%,7,Brayden Evans,Goalkeeper,0,https://esuwarriors.com/sports/mens-soccer/roster,Senior
East Stroudsburg,2025-26,D2,85%,7,Aj Rivera,Defender,0,https://esuwarriors.com/sports/mens-soccer/roster,Senior
East Stroudsburg,2025-26,D2,85%,7,Quinn Murphy,Defender/Midfielder,0,https://esuwarriors.com/sports/mens-soccer/roster,Senior
East Stroudsburg,2025-26,D2,85%,7,Jose Rivera,Forward,0,https://esuwarriors.com/sports/mens-soccer/roster,Senior
East Stroudsburg,2025-26,D2,85%,7,Nathan Bradway,Midfielder,4,https://esuwarriors.com/sports/mens-soccer/roster,Senior
East Stroudsburg,2025-26,D2,85%,7,Ethan Flickinger,Midfielder,2,https://esuwarriors.com/sports/mens-soccer/roster,Senior
East Stroudsburg,2025-26,D2,85%,7,Hunter Stites,Defender,1,https://esuwarriors.com/sports/mens-soccer/roster,Senior
Eastern New Mexico,2025-26,D2,85%,7,Catalin Nastuta,,360,https://goeasternathletics.com/sports/mens-soccer/roster,Senior
Eastern New Mexico,2025-26,D2,85%,7,Loris Tsiatsipy,,1470,https://goeasternathletics.com/sports/mens-soccer/roster,Senior
Eastern New Mexico,2025-26,D2,85%,7,Giani Mascarel,,796,https://goeasternathletics.com/sports/mens-soccer/roster,Redshirt Senior
Eastern New Mexico,2025-26,D2,85%,7,Colin Hyzy,,840,https://goeasternathletics.com/sports/mens-soccer/roster,Senior
Eastern New Mexico,2025-26,D2,85%,7,Caio Alves,,16,https://goeasternathletics.com/sports/mens-soccer/roster,Senior
Eastern New Mexico,2025-26,D2,85%,7,Nick Huenig,,962,https://goeasternathletics.com/sports/mens-soccer/roster,Senior
Eastern New Mexico,2025-26,D2,85%,7,Ludwig Scherer,,990,https://goeasternathletics.com/sports/mens-soccer/roster,Senior
Eckerd,2025-26,D2,85%,5,Liam Armstrong,Forward,431,https://eckerdtritons.com/sports/mens-soccer/roster,Senior
Eckerd,2025-26,D2,85%,5,Blaine Sutton,Forward,0,https://eckerdtritons.com/sports/mens-soccer/roster,Senior
Eckerd,2025-26,D2,85%,5,Daniel Bloomfield,Midfielder,0,https://eckerdtritons.com/sports/mens-soccer/roster,Senior
Eckerd,2025-26,D2,85%,5,Brandon Wheeler,Goalkeeper,0,https://eckerdtritons.com/sports/mens-soccer/roster,Senior
Eckerd,2025-26,D2,85%,5,Ryan Beavers,Midfielder,5,https://eckerdtritons.com/sports/mens-soccer/roster,Senior
Embry-Riddle,2025-26,D2,85%,7,Andy Paterson,Defender,1369,https://erauathletics.com/sports/mens-soccer/roster,Senior
Embry-Riddle,2025-26,D2,85%,7,Matteo Moreno Madrid,Defender,1406,https://erauathletics.com/sports/mens-soccer/roster,Senior
Embry-Riddle,2025-26,D2,85%,7,Gabriel Mentrup,Forward,327,https://erauathletics.com/sports/mens-soccer/roster,Senior
Embry-Riddle,2025-26,D2,85%,7,Zacharia Hasler,Forward,877,https://erauathletics.com/sports/mens-soccer/roster,Senior
Embry-Riddle,2025-26,D2,85%,7,Tom Shepherd,Midfielder,1251,https://erauathletics.com/sports/mens-soccer/roster,Senior
Embry-Riddle,2025-26,D2,85%,7,Blake Leo,Defender,558,https://erauathletics.com/sports/mens-soccer/roster,Graduate Student
Embry-Riddle,2025-26,D2,85%,7,Salvatore Della Valle,Goalkeeper,90,https://erauathletics.com/sports/mens-soccer/roster,Senior
Emmanuel (GA),2025-26,D2,85%,6,Maddox Pierce,Goalkeeper,180,https://goecsaints.com/sports/mens-soccer/roster,Senior
Emmanuel (GA),2025-26,D2,85%,6,Pierre Paul Labossiere,Forward,988,https://goecsaints.com/sports/mens-soccer/roster,Senior
Emmanuel (GA),2025-26,D2,85%,6,Joe Anderson,Midfielder,1136,https://goecsaints.com/sports/mens-soccer/roster,Senior
Emmanuel (GA),2025-26,D2,85%,6,Ryan Ragosta,Forward,53,https://goecsaints.com/sports/mens-soccer/roster,Senior
Emmanuel (GA),2025-26,D2,85%,6,Gabriel Eduarte,Midfielder,946,https://goecsaints.com/sports/mens-soccer/roster,Senior
Emmanuel (GA),2025-26,D2,85%,6,Adrian Pena,Defender,1191,https://goecsaints.com/sports/mens-soccer/roster,Senior
Emory & Henry,2025-26,D2,85%,9,Matheus Ulrich,Forward,,https://www.gowasps.com/sports/msoc/2025-26/roster,Senior
Emory & Henry,2025-26,D2,85%,9,Luke Alexander,Midfielder,,https://www.gowasps.com/sports/msoc/2025-26/roster,Graduate Student
Emory & Henry,2025-26,D2,85%,9,Louis Demarest,Defender,,https://www.gowasps.com/sports/msoc/2025-26/roster,Graduate Student
Emory & Henry,2025-26,D2,85%,9,Jeffrey Romero,Midfielder,,https://www.gowasps.com/sports/msoc/2025-26/roster,Senior
Emory & Henry,2025-26,D2,85%,9,Stephen Smith,Defender,,https://www.gowasps.com/sports/msoc/2025-26/roster,Senior
Emory & Henry,2025-26,D2,85%,9,Jackson Hughes,Forward,,https://www.gowasps.com/sports/msoc/2025-26/roster,Senior
Emory & Henry,2025-26,D2,85%,9,Mathis Meyer,Midfielder,,https://www.gowasps.com/sports/msoc/2025-26/roster,Graduate Student
Emory & Henry,2025-26,D2,85%,9,Nelson Kouevi,,,https://www.gowasps.com/sports/msoc/2025-26/roster,Graduate Student
Emory & Henry,2025-26,D2,85%,9,Matteo Marquais,Midfielder,,https://www.gowasps.com/sports/msoc/2025-26/roster,Graduate Student
Erskine,2025-26,D2,85%,6,Beckham Boomershine,Goalkeeper,425,https://erskinesports.com/sports/mens-soccer/roster,Senior
Erskine,2025-26,D2,85%,6,Maximus Moriarty,Midfielder,622,https://erskinesports.com/sports/mens-soccer/roster,Senior
Erskine,2025-26,D2,85%,6,Bailey Hall,Midfielder,27,https://erskinesports.com/sports/mens-soccer/roster,Senior
Erskine,2025-26,D2,85%,6,Ollie Gonzales,Defender,732,https://erskinesports.com/sports/mens-soccer/roster,Senior
Erskine,2025-26,D2,85%,6,Adolfo Ngel Espino,,629,https://erskinesports.com/sports/mens-soccer/roster,Senior
Erskine,2025-26,D2,85%,6,Gabriel Alejandro Pardo,Midfielder,159,https://erskinesports.com/sports/mens-soccer/roster,Senior
Felician,2025-26,D2,85%,7,Dario Gomez,Midfielder/Defender,102,https://felicianuathletics.com/sports/mens-soccer/roster,Senior
Felician,2025-26,D2,85%,7,Odhran Lawlor,Forward,516,https://felicianuathletics.com/sports/mens-soccer/roster,Senior
Felician,2025-26,D2,85%,7,Ayato Kaneko,Midfielder,1524,https://felicianuathletics.com/sports/mens-soccer/roster,Senior
Felician,2025-26,D2,85%,7,Erick Aguiar,Forward,950,https://felicianuathletics.com/sports/mens-soccer/roster,Redshirt Senior
Felician,2025-26,D2,85%,7,Kohta Yamanashi,Defender,1358,https://felicianuathletics.com/sports/mens-soccer/roster,Senior
Felician,2025-26,D2,85%,7,Louis Cole,Forward,259,https://felicianuathletics.com/sports/mens-soccer/roster,Senior
Felician,2025-26,D2,85%,7,Sho Horie,Defender,462,https://felicianuathletics.com/sports/mens-soccer/roster,Senior
Findlay,2025-26,D2,85%,6,Keegan Grant,Goalkeeper,1659,https://findlayoilers.com/sports/mens-soccer/roster,Senior
Findlay,2025-26,D2,85%,6,Tom Middleham,Forward,1283,https://findlayoilers.com/sports/mens-soccer/roster,Graduate Student
Findlay,2025-26,D2,85%,6,Ryan Dickinson,Midfielder,1508,https://findlayoilers.com/sports/mens-soccer/roster,Senior
Findlay,2025-26,D2,85%,6,Landon Smith,Midfielder,1468,https://findlayoilers.com/sports/mens-soccer/roster,Senior
Findlay,2025-26,D2,85%,6,Jeroen Van Der Veen,Defender,1261,https://findlayoilers.com/sports/mens-soccer/roster,Graduate Student
Findlay,2025-26,D2,85%,6,Anton Graf,Midfielder,27,https://findlayoilers.com/sports/mens-soccer/roster,Senior
Flagler,2025-26,D2,85%,5,Jesse Van Krimpen,Defender,1566,https://flaglerathletics.com/sports/mens-soccer/roster,Senior
Flagler,2025-26,D2,85%,5,Reiss Skeen,Midfielder,431,https://flaglerathletics.com/sports/mens-soccer/roster,Senior
Flagler,2025-26,D2,85%,5,Owen Cunha,Defender,1783,https://flaglerathletics.com/sports/mens-soccer/roster,Senior
Flagler,2025-26,D2,85%,5,River Beeman,Forward,544,https://flaglerathletics.com/sports/mens-soccer/roster,Senior
Flagler,2025-26,D2,85%,5,Alberto Ontiveros,Defender,260,https://flaglerathletics.com/sports/mens-soccer/roster,Senior
Florida Southern,2025-26,D2,85%,10,Tommy Smith,Goalkeeper,0,https://fscmocs.com/sports/mens-soccer/roster,Senior
Florida Southern,2025-26,D2,85%,10,Lasse Dettmer,Goalkeeper,1545,https://fscmocs.com/sports/mens-soccer/roster,Senior
Florida Southern,2025-26,D2,85%,10,Ryan Fitzgerald,Defender,1287,https://fscmocs.com/sports/mens-soccer/roster,Graduate Student
Florida Southern,2025-26,D2,85%,10,Daniel Shabani,Defender,1200,https://fscmocs.com/sports/mens-soccer/roster,Graduate Student
Florida Southern,2025-26,D2,85%,10,Thompson Head,Defender,0,https://fscmocs.com/sports/mens-soccer/roster,Senior
Florida Southern,2025-26,D2,85%,10,Wade Bohde,Defender,83,https://fscmocs.com/sports/mens-soccer/roster,Senior
Florida Southern,2025-26,D2,85%,10,Paul Hansen,Forward,696,https://fscmocs.com/sports/mens-soccer/roster,Graduate Student
Florida Southern,2025-26,D2,85%,10,Dylan Lowther,Defender,1199,https://fscmocs.com/sports/mens-soccer/roster,Senior
Florida Southern,2025-26,D2,85%,10,Joshua Swank,Defender,288,https://fscmocs.com/sports/mens-soccer/roster,Senior
Florida Southern,2025-26,D2,85%,10,Yuta Tokuhisa,Defender,0,https://fscmocs.com/sports/mens-soccer/roster,Senior
Florida Tech,2025-26,D2,85%,15,Francesco Micheli,Defender,1316,https://floridatechsports.com/sports/mens-soccer/roster,Graduate Student
Florida Tech,2025-26,D2,85%,15,Freyr Jonsson,Defender/Midfielder,249,https://floridatechsports.com/sports/mens-soccer/roster,Graduate Student
Florida Tech,2025-26,D2,85%,15,Sjur Drechsler,Defender,1725,https://floridatechsports.com/sports/mens-soccer/roster,Graduate Student
Florida Tech,2025-26,D2,85%,15,Tobias Vik Asbo,Forward,795,https://floridatechsports.com/sports/mens-soccer/roster,Graduate Student
Florida Tech,2025-26,D2,85%,15,Jacopo De Collibus,Midfielder,1144,https://floridatechsports.com/sports/mens-soccer/roster,Senior
Florida Tech,2025-26,D2,85%,15,Tommy Chamberlain,Midfielder,1284,https://floridatechsports.com/sports/mens-soccer/roster,Redshirt Senior
Florida Tech,2025-26,D2,85%,15,Riccardo Pasqui,Defender,724,https://floridatechsports.com/sports/mens-soccer/roster,Graduate Student
Florida Tech,2025-26,D2,85%,15,Logan Collins,Forward,782,https://floridatechsports.com/sports/mens-soccer/roster,Senior
Florida Tech,2025-26,D2,85%,15,Alessandro Fossati,Midfielder,848,https://floridatechsports.com/sports/mens-soccer/roster,Graduate Student
Florida Tech,2025-26,D2,85%,15,Armando Loynaz,Midfielder,1081,https://floridatechsports.com/sports/mens-soccer/roster,Redshirt Senior
Florida Tech,2025-26,D2,85%,15,Antonio Di Gaudio,Forward,986,https://floridatechsports.com/sports/mens-soccer/roster,Graduate Student
Florida Tech,2025-26,D2,85%,15,Nico Marcellusi,Midfielder,626,https://floridatechsports.com/sports/mens-soccer/roster,Graduate Student
Florida Tech,2025-26,D2,85%,15,Parker Christensen,Goalkeeper,7,https://floridatechsports.com/sports/mens-soccer/roster,Graduate Student
Florida Tech,2025-26,D2,85%,15,Alessandro Faraglia,Goalkeeper,4,https://floridatechsports.com/sports/mens-soccer/roster,Graduate Student
Florida Tech,2025-26,D2,85%,15,Mario Rekirsch,Forward,1024,https://floridatechsports.com/sports/mens-soccer/roster,Graduate Student
Fort Hays State,2025-26,D2,85%,3,Dylan Ashford,Forward,1190,https://fhsuathletics.com/sports/mens-soccer/roster,Senior
Fort Hays State,2025-26,D2,85%,3,Gregoire Henri,Defender,0,https://fhsuathletics.com/sports/mens-soccer/roster,Senior
Fort Hays State,2025-26,D2,85%,3,Cayetano Simon,Defender,0,https://fhsuathletics.com/sports/mens-soccer/roster,Senior
Fort Lewis,2025-26,D2,85%,1,Frank Castro,Midfielder,469,https://goskyhawks.com/sports/mens-soccer/roster,Senior
Francis Marion,2025-26,D2,85%,22,Ian Milla,Goalkeeper,810,https://fmupatriots.com/sports/mens-soccer/roster,Senior
Francis Marion,2025-26,D2,85%,22,Juan Antonio Tripero Sanchez,Goalkeeper,720,https://fmupatriots.com/sports/mens-soccer/roster,Graduate Student
Francis Marion,2025-26,D2,85%,22,Francisco Vergara,Defender,648,https://fmupatriots.com/sports/mens-soccer/roster,Graduate Student
Francis Marion,2025-26,D2,85%,22,David Guevara,Defender,1468,https://fmupatriots.com/sports/mens-soccer/roster,Senior
Francis Marion,2025-26,D2,85%,22,Tim Wilkening,Defender,1141,https://fmupatriots.com/sports/mens-soccer/roster,Graduate Student
Francis Marion,2025-26,D2,85%,22,Toufik Najem,Midfielder,368,https://fmupatriots.com/sports/mens-soccer/roster,Senior
Francis Marion,2025-26,D2,85%,22,Mathis Magat,Defender,1317,https://fmupatriots.com/sports/mens-soccer/roster,Graduate Student
Francis Marion,2025-26,D2,85%,22,Mario Buelga,Midfielder,1420,https://fmupatriots.com/sports/mens-soccer/roster,Graduate Student
Francis Marion,2025-26,D2,85%,22,Matteo Benistant,Forward,1168,https://fmupatriots.com/sports/mens-soccer/roster,Graduate Student
Francis Marion,2025-26,D2,85%,22,Antonio Garda,Midfielder,1036,https://fmupatriots.com/sports/mens-soccer/roster,Graduate Student
Francis Marion,2025-26,D2,85%,22,Elian Aguilar Valencia,Forward/Midfielder,964,https://fmupatriots.com/sports/mens-soccer/roster,Senior
Francis Marion,2025-26,D2,85%,22,Nathan Belazri Berthon,Defender,477,https://fmupatriots.com/sports/mens-soccer/roster,Graduate Student
Francis Marion,2025-26,D2,85%,22,Edgar Zuber,Midfielder,499,https://fmupatriots.com/sports/mens-soccer/roster,Senior
Francis Marion,2025-26,D2,85%,22,Emerson Montoya,Forward,13,https://fmupatriots.com/sports/mens-soccer/roster,Graduate Student
Francis Marion,2025-26,D2,85%,22,Juan Betancurt,Midfielder,418,https://fmupatriots.com/sports/mens-soccer/roster,Graduate Student
Francis Marion,2025-26,D2,85%,22,Othmane Karoumi,Midfielder,555,https://fmupatriots.com/sports/mens-soccer/roster,Graduate Student
Francis Marion,2025-26,D2,85%,22,I Aki Solabarrieta,,259,https://fmupatriots.com/sports/mens-soccer/roster,Senior
Francis Marion,2025-26,D2,85%,22,Deion Miller,Forward,259,https://fmupatriots.com/sports/mens-soccer/roster,Senior
Francis Marion,2025-26,D2,85%,22,Jose Sposaro,Defender,0,https://fmupatriots.com/sports/mens-soccer/roster,Senior
Francis Marion,2025-26,D2,85%,22,Cesar Gomez,Forward,0,https://fmupatriots.com/sports/mens-soccer/roster,Senior
Francis Marion,2025-26,D2,85%,22,Nicolas Ortiz,Midfielder,0,https://fmupatriots.com/sports/mens-soccer/roster,Senior
Francis Marion,2025-26,D2,85%,22,Martin Wiesner,Midfielder,0,https://fmupatriots.com/sports/mens-soccer/roster,Senior
Franklin Pierce,2025-26,D2,85%,12,Karl Vernet,Goalkeeper,315,https://fpuravens.com/sports/mens-soccer/roster,Graduate Student
Franklin Pierce,2025-26,D2,85%,12,Julen Martin,Defender,1489,https://fpuravens.com/sports/mens-soccer/roster,Graduate Student
Franklin Pierce,2025-26,D2,85%,12,Christian Osuna Nieves,Midfielder,857,https://fpuravens.com/sports/mens-soccer/roster,Graduate Student
Franklin Pierce,2025-26,D2,85%,12,Guillermo Avenda Ntilde O,,0,https://fpuravens.com/sports/mens-soccer/roster,Senior
Franklin Pierce,2025-26,D2,85%,12,Joao Araujo,Midfielder,1138,https://fpuravens.com/sports/mens-soccer/roster,Graduate Student
Franklin Pierce,2025-26,D2,85%,12,David Skorodumov,Goalkeeper,1505,https://fpuravens.com/sports/mens-soccer/roster,Senior
Franklin Pierce,2025-26,D2,85%,12,Dj Tucker,Midfielder,753,https://fpuravens.com/sports/mens-soccer/roster,Senior
Franklin Pierce,2025-26,D2,85%,12,Jonty Clarke,Defender,446,https://fpuravens.com/sports/mens-soccer/roster,Senior
Franklin Pierce,2025-26,D2,85%,12,Borja Blazquez,Midfielder,1262,https://fpuravens.com/sports/mens-soccer/roster,Graduate Student
Franklin Pierce,2025-26,D2,85%,12,Andrin Zumbuhl,Forward,59,https://fpuravens.com/sports/mens-soccer/roster,Graduate Student
Franklin Pierce,2025-26,D2,85%,12,Erik Valdovinos,Forward,31,https://fpuravens.com/sports/mens-soccer/roster,Senior
Franklin Pierce,2025-26,D2,85%,12,Devin Sanchez,Goalkeeper,0,https://fpuravens.com/sports/mens-soccer/roster,Senior
Fresno Pacific,2025-26,D2,85%,14,Elmer Carballo,Goalkeeper,1440,https://www.fpusunbirds.com/sports/mens-soccer/roster,Senior
Fresno Pacific,2025-26,D2,85%,14,Daniel Villalva,Defender,188,https://www.fpusunbirds.com/sports/mens-soccer/roster,Graduate Student
Fresno Pacific,2025-26,D2,85%,14,Sean Williamson,Defender,1436,https://www.fpusunbirds.com/sports/mens-soccer/roster,Graduate Student
Fresno Pacific,2025-26,D2,85%,14,Cristian Trujillo,Defender,1496,https://www.fpusunbirds.com/sports/mens-soccer/roster,Senior
Fresno Pacific,2025-26,D2,85%,14,Julian Aran Martin,Defender,1333,https://www.fpusunbirds.com/sports/mens-soccer/roster,Senior
Fresno Pacific,2025-26,D2,85%,14,Giovanni Segovia,Midfielder,0,https://www.fpusunbirds.com/sports/mens-soccer/roster,Senior
Fresno Pacific,2025-26,D2,85%,14,Lucas Ribeiro,Forward,1259,https://www.fpusunbirds.com/sports/mens-soccer/roster,Senior
Fresno Pacific,2025-26,D2,85%,14,Chris Macias,Midfielder,1225,https://www.fpusunbirds.com/sports/mens-soccer/roster,Senior
Fresno Pacific,2025-26,D2,85%,14,Phillip Rico,Midfielder,700,https://www.fpusunbirds.com/sports/mens-soccer/roster,Senior
Fresno Pacific,2025-26,D2,85%,14,Diego Lopez Ching,Defender,16,https://www.fpusunbirds.com/sports/mens-soccer/roster,Senior
Fresno Pacific,2025-26,D2,85%,14,Jacob Ramirez,Forward,690,https://www.fpusunbirds.com/sports/mens-soccer/roster,Senior
Fresno Pacific,2025-26,D2,85%,14,Tariq Alabi,Midfielder,956,https://www.fpusunbirds.com/sports/mens-soccer/roster,Senior
Fresno Pacific,2025-26,D2,85%,14,Steven Randall,Defender,557,https://www.fpusunbirds.com/sports/mens-soccer/roster,Graduate Student
Fresno Pacific,2025-26,D2,85%,14,Adrian Sandoval,Goalkeeper,180,https://www.fpusunbirds.com/sports/mens-soccer/roster,Graduate Student
Frostburg State,2025-26,D2,85%,7,Brian Gomez,Defender,0,https://frostburgsports.com/sports/mens-soccer/roster,Senior
Frostburg State,2025-26,D2,85%,7,Kevin Garcia Torres,Midfielder,768,https://frostburgsports.com/sports/mens-soccer/roster,Graduate Student
Frostburg State,2025-26,D2,85%,7,Mateo Cuadros,Midfielder,1287,https://frostburgsports.com/sports/mens-soccer/roster,Graduate Student
Frostburg State,2025-26,D2,85%,7,Gabe Jones,Forward,65,https://frostburgsports.com/sports/mens-soccer/roster,Graduate Student
Frostburg State,2025-26,D2,85%,7,Anthony Diaz,Midfielder,984,https://frostburgsports.com/sports/mens-soccer/roster,Senior
Frostburg State,2025-26,D2,85%,7,Hugo Portillo,Forward,164,https://frostburgsports.com/sports/mens-soccer/roster,Senior
Frostburg State,2025-26,D2,85%,7,Josiah Emerson,Goalkeeper,0,https://frostburgsports.com/sports/mens-soccer/roster,Graduate Student
Gannon,2025-26,D2,85%,8,Samuel Alarcon,Goalkeeper,643,https://gannonsports.com/sports/mens-soccer/roster,Senior
Gannon,2025-26,D2,85%,8,Gonzalo Perez,Defender,1625,https://gannonsports.com/sports/mens-soccer/roster,Senior
Gannon,2025-26,D2,85%,8,Pau Ferrer,Defender,0,https://gannonsports.com/sports/mens-soccer/roster,Redshirt Senior
Gannon,2025-26,D2,85%,8,Sverre Orten,Midfielder,1705,https://gannonsports.com/sports/mens-soccer/roster,Senior
Gannon,2025-26,D2,85%,8,Shota Toyama,Midfielder,1760,https://gannonsports.com/sports/mens-soccer/roster,Senior
Gannon,2025-26,D2,85%,8,Nate Tenbus,Midfielder,388,https://gannonsports.com/sports/mens-soccer/roster,Senior
Gannon,2025-26,D2,85%,8,Josh Carr,Midfielder,0,https://gannonsports.com/sports/mens-soccer/roster,Senior
Gannon,2025-26,D2,85%,8,Osedy Idabor,Midfielder,0,https://gannonsports.com/sports/mens-soccer/roster,Senior
Georgia Southwestern,2025-26,D2,85%,7,Taylor Vorbrich,Defender,1141,https://gswcanes.com/sports/mens-soccer/roster,Senior
