school_id,name,division,conference,conf_tier,2022_W,2022_L,2022_D,2023_W,2023_L,2023_D,2024_W,2024_L,2024_D,2025_W,2025_L,2025_D,2022_ps,2023_ps,2024_ps,2025_ps
st_catherine_university,St. Catherine University,D3,Minnesota Intercollegiate Athletic Conference,d3t1,13,5,4,16,4,1,14,3,4,17,4,0,,,,
st_josephs_university_brooklyn,St. Joseph's University (Brooklyn),D3,Skyline Conference,d3t1,5,10,1,3,10,1,1,14,0,1,13,0,,,,
st_josephs_university_long_island,St. Joseph's University (Long Island),D3,Skyline Conference,d3t1,8,5,3,9,7,0,10,6,1,13,4,3,,,,
stevens_institute_of_technology,Stevens Institute of Technology,D3,Middle Atlantic Conference (Freedom),d3t1,8,8,3,9,7,2,11,6,2,12,4,6,,,,
stevenson_university,Stevenson University,D3,Middle Atlantic Conference (Commonwealth),d3t1,1,13,4,5,8,5,5,10,4,9,6,5,,,,
stockton_university,Stockton University,D3,New Jersey Athletic Conference,d3t1,8,8,5,8,4,7,10,6,3,7,6,7,,,,
suffolk_university,Suffolk University,D3,Conference of New England,d3t1,,,,8,8,3,7,4,6,,,,,,,
susquehanna_university,Susquehanna University,D3,Landmark Conference,d3t1,14,5,0,4,9,5,5,10,4,9,9,3,,,,
swarthmore_college,Swarthmore College,D3,Centennial Conference,d3t1,13,5,1,12,4,2,8,4,6,15,3,5,,,,
sweet_briar_college,Sweet Briar College,D3,Old Dominion Athletic Conference,d3t1,1,13,0,4,9,1,3,12,0,4,11,0,,,,
texas_lutheran_university,Texas Lutheran University,D3,Southern Collegiate Athletic Conference,d3t1,11,8,2,9,5,4,13,6,1,12,4,2,,,,
the_college_of_new_jersey,The College of New Jersey,D3,New Jersey Athletic Conference,d3t1,14,3,2,16,3,1,18,1,2,10,4,6,,,,
the_college_of_st_scholastica,The College of St. Scholastica,D3,Minnesota Intercollegiate Athletic Conference,d3t1,2,11,5,1,15,2,0,15,4,4,12,4,,,,
the_college_of_wooster,The College of Wooster,D3,North Coast Athletic Conference,d3t1,7,6,4,11,3,3,11,4,3,11,3,3,,,,
the_sage_colleges,The Sage Colleges,D3,Empire 8,d3t1,8,10,1,9,5,4,6,7,5,5,9,2,,,,
thiel_college,Thiel College,D3,Presidents' Athletic Conference,d3t1,,,,1,14,1,3,15,0,,,,,,,
thomas_college,Thomas College,D3,North Atlantic Conference,d3t1,4,6,4,5,11,0,2,10,1,5,12,2,,,,
transylvania_university,Transylvania University,D3,Heartland Collegiate Athletic Conference,d3t1,8,4,5,14,5,1,8,6,3,6,9,5,,,,
trine_university,Trine University,D3,Michigan Intercollegiate Athletic Association,d3t1,11,5,3,8,7,5,11,5,3,9,4,6,,,,
trinity_college,Trinity College,D3,New England Small College Athletic Conference,d3t1,7,5,7,7,5,4,3,9,3,6,7,2,,,,
trinity_university,Trinity University,D3,Southern Athletic Association,d3t1,21,1,2,12,5,2,18,2,3,14,2,4,,,,
trinity_washington_university,Trinity Washington University,D3,Independent,d3t1,4,7,2,,,,,,,,,,,,,
tufts_university,Tufts University,D3,New England Small College Athletic Conference,d3t1,11,6,2,11,5,5,14,4,1,18,2,3,,,,
union_college_ny,Union College (NY),D3,Liberty League,d3t1,8,7,2,6,8,3,9,5,5,9,7,3,,,,
united_states_coast_guard_academy,United States Coast Guard Academy,D3,New England Women's and Men's Athletic Conference,d3t1,6,9,3,4,11,4,2,11,6,5,12,3,,,,
united_states_merchant_marine_academy,United States Merchant Marine Academy,D3,Skyline Conference,d3t1,9,6,1,8,6,3,10,3,4,9,4,4,,,,
university_of_california_santa_cruz,University of California-Santa Cruz,D3,Coast-to-Coast Athletic Conference,d3t1,9,5,2,12,4,3,10,2,6,6,9,2,,,,
university_of_chicago,University of Chicago,D3,University Athletic Association,d3t1,7,8,3,9,3,8,13,7,2,16,2,4,,,,
university_of_dallas,University of Dallas,D3,Southern Collegiate Athletic Conference,d3t1,5,10,3,6,10,1,5,10,1,3,12,1,,,,
university_of_dubuque,University of Dubuque,D3,American Rivers Conference,d3t1,6,5,7,11,6,1,9,5,4,11,2,6,,,,
university_of_hartford,University of Hartford,D3,Conference of New England,d3t1,10,3,1,,,,16,3,2,14,4,2,,,,
university_of_la_verne,University of La Verne,D3,Southern California Intercollegiate Athletic Conference,d3t1,4,8,5,4,8,5,7,7,5,2,11,5,,,,
university_of_lynchburg,University of Lynchburg,D3,Old Dominion Athletic Conference,d3t1,11,4,7,12,4,3,12,5,3,10,6,3,,,,
university_of_maine_at_farmington,University of Maine at Farmington,D3,North Atlantic Conference,d3t1,8,7,3,7,10,1,7,8,2,8,8,3,,,,
university_of_maine_at_presque_isle,University of Maine at Presque Isle,D3,North Atlantic Conference,d3t1,6,4,4,1,15,0,3,9,2,2,12,1,,,,
university_of_mary_hardin_baylor,University of Mary Hardin-Baylor,D3,American Southwest Conference,d3t1,17,1,1,16,1,2,13,4,2,8,6,6,,,,
university_of_mary_washington,University of Mary Washington,D3,Coast-to-Coast Athletic Conference,d3t1,12,5,4,8,9,1,9,6,4,14,4,5,,,,
university_of_minnesota_morris,University of Minnesota-Morris,D3,Upper Midwest Athletic Conference,d3t1,4,12,3,4,12,2,2,11,3,5,12,3,,,,
university_of_mount_union,University of Mount Union,D3,Ohio Athletic Conference,d3t1,7,6,4,5,10,1,5,11,2,7,6,4,,,,
university_of_new_england,University of New England,D3,Conference of New England,d3t1,11,6,3,7,5,5,13,6,1,13,5,3,,,,
university_of_northwestern_st_paul,University of Northwestern-St Paul,D3,Upper Midwest Athletic Conference,d3t1,11,9,2,12,7,1,7,10,2,12,8,3,,,,
university_of_pittsburgh_bradford,University of Pittsburgh-Bradford,D3,Allegheny Mountain Collegiate Conference,d3t1,,,,,,,,,,1,10,1,,,,
university_of_pittsburgh_greensburg,University of Pittsburgh-Greensburg,D3,Allegheny Mountain Collegiate Conference,d3t1,16,4,1,14,6,2,13,5,4,9,9,3,,,,
university_of_puget_sound,University of Puget Sound,D3,Northwest Conference,d3t1,16,4,1,13,5,2,9,4,7,14,3,5,,,,
university_of_redlands,University of Redlands,D3,Southern California Intercollegiate Athletic Conference,d3t1,6,10,1,2,13,2,8,10,1,1,14,2,,,,
university_of_rochester,University of Rochester,D3,University Athletic Association,d3t1,7,4,5,15,1,5,12,4,3,9,4,6,,,,
university_of_scranton,University of Scranton,D3,Landmark Conference,d3t1,17,3,2,13,4,3,19,2,2,15,3,3,,,,
university_of_st_thomas_tx,University of St Thomas (TX),D3,Southern Collegiate Athletic Conference,d3t1,5,10,3,4,4,5,6,8,3,10,3,4,,,,
university_of_valley_forge,University of Valley Forge,D3,United East Conference,d3t1,,,,1,13,0,2,11,1,4,11,0,,,,
university_of_wisconsin_eau_claire,University of Wisconsin-Eau Claire,D3,Wisconsin Intercollegiate Athletic Conference,d3t1,13,6,2,10,5,4,8,8,5,3,11,5,,,,
university_of_wisconsin_la_crosse,University of Wisconsin-La Crosse,D3,Wisconsin Intercollegiate Athletic Conference,d3t1,21,2,1,20,1,2,16,4,2,19,3,1,,,,
university_of_wisconsin_oshkosh,University of Wisconsin-Oshkosh,D3,Wisconsin Intercollegiate Athletic Conference,d3t1,5,9,5,5,10,4,3,13,2,6,7,5,,,,
university_of_wisconsin_platteville,University of Wisconsin-Platteville,D3,Wisconsin Intercollegiate Athletic Conference,d3t1,12,6,2,10,3,5,14,3,4,8,6,6,,,,
university_of_wisconsin_river_falls,University of Wisconsin-River Falls,D3,Wisconsin Intercollegiate Athletic Conference,d3t1,9,7,4,6,8,4,9,9,2,13,5,3,,,,
university_of_wisconsin_stevens_point,University of Wisconsin-Stevens Point,D3,Wisconsin Intercollegiate Athletic Conference,d3t1,7,9,4,8,11,1,6,8,5,9,5,8,,,,
university_of_wisconsin_stout,University of Wisconsin-Stout,D3,Wisconsin Intercollegiate Athletic Conference,d3t1,2,13,3,5,11,2,0,14,2,7,9,4,,,,
university_of_wisconsin_superior,University of Wisconsin-Superior,D3,Upper Midwest Athletic Conference,d3t1,15,4,4,16,6,1,15,7,1,11,8,4,,,,
university_of_wisconsin_whitewater,University of Wisconsin-Whitewater,D3,Wisconsin Intercollegiate Athletic Conference,d3t1,11,5,4,5,9,5,6,9,6,8,7,5,,,,
university_of_the_ozarks,University of the Ozarks,D3,Southern Collegiate Athletic Conference,d3t1,2,10,4,8,8,1,2,12,3,3,10,4,,,,
ursinus_college,Ursinus College,D3,Centennial Conference,d3t1,7,6,4,5,9,3,5,7,5,9,6,3,,,,
utica_university,Utica University,D3,Empire 8,d3t1,8,8,4,7,5,5,5,11,2,8,6,5,,,,
vassar_college,Vassar College,D3,Liberty League,d3t1,8,5,5,8,4,5,12,4,5,16,4,0,,,,
vermont_state_university_castleton,Vermont State University-Castleton,D3,New Jersey Athletic Conference,d3t1,8,11,1,6,12,1,9,11,1,8,11,0,,,,
vermont_state_university_johnson,Vermont State University-Johnson,D3,North Atlantic Conference,d3t1,,,,10,3,3,,,,,,,,,,
vermont_state_university_lyndon,Vermont State University-Lyndon,D3,North Atlantic Conference,d3t1,2,10,3,,,,,,,,,,,,,
warren_wilson_college,Warren Wilson College,D3,Coast-to-Coast Athletic Conference,d3t1,3,8,2,0,13,1,,,,2,10,3,,,,
wartburg_college,Wartburg College,D3,American Rivers Conference,d3t1,16,3,2,6,11,1,10,7,3,8,10,1,,,,
washington_and_jefferson_college,Washington & Jefferson College,D3,Presidents' Athletic Conference,d3t1,5,6,6,10,4,4,5,11,2,6,9,3,,,,
washington_college,Washington College,D3,Centennial Conference,d3t1,6,5,6,6,5,5,7,4,7,10,7,2,,,,
washington_university_in_st_louis,Washington University in St Louis,D3,University Athletic Association,d3t1,11,5,7,17,2,4,23,0,2,21,0,3,,final,champion,champion
washington_and_lee_university,Washington and Lee University,D3,Old Dominion Athletic Conference,d3t1,14,2,5,13,4,4,20,2,1,18,2,3,,,,
waynesburg_university,Waynesburg University,D3,Presidents' Athletic Conference,d3t1,5,7,5,9,7,2,8,5,4,17,3,2,,,,
webster_university,Webster University,D3,St. Louis Intercollegiate Athletic Conference,d3t1,13,7,1,11,4,1,12,2,4,14,5,0,,,,
wellesley_college,Wellesley College,D3,New England Women's and Men's Athletic Conference,d3t1,6,7,3,3,7,5,6,9,3,6,9,4,,,,
wentworth_institute_of_technology,Wentworth Institute of Technology,D3,Conference of New England,d3t1,8,8,2,2,11,2,5,9,4,7,5,7,,,,
wesleyan_ga,Wesleyan (GA),D3,Collegiate Conference of the South,d3t1,0,13,1,1,16,0,,,,1,15,0,,,,
wesleyan_university,Wesleyan University,D3,New England Small College Athletic Conference,d3t1,8,6,6,7,5,6,14,2,3,9,5,4,,,,
western_new_england_university,Western New England University,D3,Conference of New England,d3t1,14,6,2,10,5,3,10,4,6,7,6,5,,,,
westfield_state_university,Westfield State University,D3,Massachusetts State Collegiate Athletic Conference,d3t1,16,4,1,13,7,1,11,5,4,9,6,6,,,,
westminster_college_pa,Westminster College (PA),D3,Presidents' Athletic Conference,d3t1,14,4,2,14,4,0,11,6,1,3,9,5,,,,
westminster_university_mo,Westminster University (MO),D3,St. Louis Intercollegiate Athletic Conference,d3t1,10,6,4,7,8,1,7,8,3,8,7,2,,,,
wheaton_college_il,Wheaton College (IL),D3,College Conference of Illinois & Wisconsin,d3t1,6,9,3,6,7,5,7,11,1,6,6,7,,,,
wheaton_college_ma,Wheaton College (MA),D3,New England Women's and Men's Athletic Conference,d3t1,7,9,2,5,11,2,8,5,7,11,8,0,,,,
whitman_college,Whitman College,D3,Northwest Conference,d3t1,6,12,1,10,5,5,11,6,3,5,6,9,,,,
whittier_college,Whittier College,D3,Southern California Intercollegiate Athletic Conference,d3t1,8,3,5,5,7,3,9,7,2,6,5,5,,,,
whitworth_university,Whitworth University,D3,Northwest Conference,d3t1,6,8,5,9,6,5,11,6,2,3,8,8,,,,
widener_university,Widener University,D3,Middle Atlantic Conference (Commonwealth),d3t1,9,7,4,5,7,6,,,,7,7,4,,,,
wilkes_university,Wilkes University,D3,Landmark Conference,d3t1,4,11,3,3,6,7,5,10,3,6,7,5,,,,
willamette_university,Willamette University,D3,Northwest Conference,d3t1,6,11,2,,,,,,,,,,,,,
william_paterson_university,William Paterson University,D3,New Jersey Athletic Conference,d3t1,2,12,5,3,7,7,5,7,7,6,10,2,,,,
william_peace_university,William Peace University,D3,USA South Athletic Conference,d3t1,,,,8,7,3,5,8,2,1,11,2,,,,
williams_college,Williams College,D3,New England Small College Athletic Conference,d3t1,11,5,3,10,4,5,8,5,3,13,2,5,,,,
wilmington_college,Wilmington College,D3,Ohio Athletic Conference,d3t1,10,8,0,10,7,2,7,7,5,12,6,4,,,,
wilson_college,Wilson College,D3,United East Conference,d3t1,12,5,2,14,4,2,13,4,2,7,10,3,,,,
wisconsin_lutheran_college,Wisconsin Lutheran College,D3,Northern Athletics Collegiate Conference,d3t1,5,12,1,7,9,1,7,7,4,7,7,3,,,,
wittenberg_university,Wittenberg University,D3,North Coast Athletic Conference,d3t1,2,10,6,7,7,5,6,6,5,6,3,7,,,,
worcester_polytechnic_institute,Worcester Polytechnic Institute,D3,New England Women's and Men's Athletic Conference,d3t1,6,7,4,7,8,4,10,7,4,11,7,3,,,,
worcester_state_university,Worcester State University,D3,Massachusetts State Collegiate Athletic Conference,d3t1,6,10,2,6,9,2,9,6,3,10,8,1,,,,
yeshiva_university,Yeshiva University,D3,Skyline Conference,d3t1,1,14,1,2,12,0,1,14,0,,,,,,,
york_college_of_pennsylvania,York College of Pennsylvania,D3,Middle Atlantic Conference (Commonwealth),d3t1,12,5,4,13,7,0,12,4,5,13,5,2,,,,
abraham_baldwin_agricultural_college,Abraham Baldwin Agricultural College,NAIA,Southern States Athletic Conference,naiat1,,,,,,,1,11,1,,,,,,,
aquinas_college_michigan,Aquinas College (Michigan),NAIA,Wolverine-Hoosier Athletic Conference,naiat1,21,3,1,17,1,4,17,1,2,12,7,1,,,,
arizona_christian_university,Arizona Christian University,NAIA,Great Southwest Athletic Conference,naiat1,4,9,2,10,5,1,6,10,2,4,12,2,,,,
ave_maria_university,Ave Maria University,NAIA,Sun Conference,naiat1,4,7,5,6,8,4,7,5,4,5,8,5,,,,
avila_university,Avila University,NAIA,Kansas Collegiate Athletic Conference,naiat1,5,9,5,6,12,1,13,3,4,5,7,6,,,,
baker_university,Baker University,NAIA,Heart of America Athletic Conference,naiat1,8,8,2,5,11,2,5,11,2,3,10,4,,,,
bellevue_university,Bellevue University,NAIA,Continental Athletic Conference,naiat1,13,4,2,,,,9,5,3,12,3,2,,,,
benedictine_college,Benedictine College,NAIA,Heart of America Athletic Conference,naiat1,12,6,1,14,4,5,13,7,1,13,5,2,,,,
benedictine_university_at_mesa,Benedictine University at Mesa,NAIA,Great Southwest Athletic Conference,naiat1,8,5,5,7,7,2,3,13,1,3,14,1,,,,
bethany_college_kansas,Bethany College (Kansas),NAIA,Kansas Collegiate Athletic Conference,naiat1,3,12,1,1,15,1,0,17,1,1,14,1,,,,
bethel_college_kansas,Bethel College (Kansas),NAIA,Kansas Collegiate Athletic Conference,naiat1,7,9,2,6,11,1,6,10,2,4,10,4,,,,
bethel_university_in,Bethel University (IN),NAIA,Crossroads League,naiat1,7,8,4,11,8,2,7,7,7,13,7,2,,,,
bethel_university_tn,Bethel University (TN),NAIA,Mid-South Conference,naiat1,7,7,4,11,4,3,,,,3,11,1,,,,
blue_mountain_christian_university,Blue Mountain Christian University,NAIA,Southern States Athletic Conference,naiat1,7,8,1,5,12,1,,,,1,14,0,,,,
bluefield_university,Bluefield University,NAIA,Appalachian Athletic Conference,naiat1,0,16,0,1,13,3,4,11,2,1,14,0,,,,
brenau_university,Brenau University,NAIA,Appalachian Athletic Conference,naiat1,9,5,3,9,9,0,6,9,2,9,8,1,,,,
brescia_university,Brescia University,NAIA,River States Conference,naiat1,7,9,1,3,10,2,5,10,2,11,6,1,,,,
brewton_parker_christian_university,Brewton-Parker Christian University,NAIA,Southern States Athletic Conference,naiat1,4,11,1,1,11,2,2,13,0,4,11,0,,,,
briar_cliff_university,Briar Cliff University,NAIA,Great Plains Athletic Conference,naiat1,13,3,4,5,5,5,7,9,3,5,12,1,,,,
bryan_college,Bryan College,NAIA,Appalachian Athletic Conference,naiat1,4,9,4,7,10,1,2,11,2,4,12,1,,,,
bushnell_university,Bushnell University,NAIA,Cascade Collegiate Conference,naiat1,,,,5,8,3,5,12,1,7,6,4,,,,
calumet_college_of_st_joseph,Calumet College of St. Joseph,NAIA,Chicagoland Collegiate Athletic Conference,naiat1,1,16,0,,,,,,,,,,,,,
campbellsville_university,Campbellsville University,NAIA,Mid-South Conference,naiat1,12,6,1,7,7,3,18,2,1,,,,,,,
carolina_university,Carolina University,NAIA,Continental Athletic Conference,naiat1,13,7,1,9,6,2,5,7,5,4,11,3,,,,
carroll_college,Carroll College,NAIA,Cascade Collegiate Conference,naiat1,9,6,4,11,2,4,10,5,4,7,5,5,,,,
central_baptist_college,Central Baptist College,NAIA,American Midwest Conference,naiat1,6,10,2,5,10,3,0,11,1,0,11,1,,,,
central_christian_college_of_kansas,Central Christian College of Kansas,NAIA,Sooner Athletic Conference,naiat1,4,10,2,1,14,1,,,,3,13,2,,,,
central_methodist_university,Central Methodist University,NAIA,Heart of America Athletic Conference,naiat1,19,3,1,19,3,1,16,4,1,16,3,2,,,,
clarke_university,Clarke University,NAIA,Heart of America Athletic Conference,naiat1,12,6,2,10,6,3,12,4,3,7,9,2,,,,
cleary_university,Cleary University,NAIA,Wolverine-Hoosier Athletic Conference,naiat1,,,,,,,4,9,5,6,8,4,,,,
college_of_idaho,College of Idaho,NAIA,Cascade Collegiate Conference,naiat1,16,4,2,18,2,2,20,1,2,17,3,1,,,,
college_of_saint_mary,College of Saint Mary,NAIA,Great Plains Athletic Conference,naiat1,8,8,2,7,6,5,6,9,4,6,12,1,,,,
columbia_college_mo,Columbia College (MO),NAIA,American Midwest Conference,naiat1,17,3,2,17,2,1,20,2,1,12,5,2,,,,
columbia_college_sc,Columbia College (SC),NAIA,Appalachian Athletic Conference,naiat1,9,6,2,10,6,3,11,8,0,5,8,4,,,,
columbia_international_university,Columbia International University,NAIA,Appalachian Athletic Conference,naiat1,9,9,3,13,7,1,8,8,0,13,6,1,,,,
concordia_university_nebraska,Concordia University Nebraska,NAIA,Great Plains Athletic Conference,naiat1,10,6,2,13,4,3,14,7,1,13,2,5,,,,
corban_university,Corban University,NAIA,Cascade Collegiate Conference,naiat1,11,4,3,9,6,4,7,7,5,5,12,0,,,,
cornerstone_university,Cornerstone University,NAIA,Wolverine-Hoosier Athletic Conference,naiat1,5,10,3,6,8,2,8,7,3,6,10,2,,,,
culver_stockton_college,Culver-Stockton College,NAIA,Heart of America Athletic Conference,naiat1,6,11,1,9,5,4,10,7,2,7,9,2,,,,
cumberland_university,Cumberland University,NAIA,Mid-South Conference,naiat1,13,5,1,16,2,3,12,6,2,12,5,1,,,,
dakota_state_university,Dakota State University,NAIA,Continental Athletic Conference,naiat1,,,,,,,,,,1,14,3,,,,
dakota_wesleyan_university,Dakota Wesleyan University,NAIA,Great Plains Athletic Conference,naiat1,3,12,1,7,9,1,4,9,1,5,4,8,,,,
dalton_state_college,Dalton State College,NAIA,Southern States Athletic Conference,naiat1,5,6,4,9,6,1,7,5,3,10,7,1,,,,
defiance_college,Defiance College,NAIA,Wolverine-Hoosier Athletic Conference,naiat1,,,,,,,,,,3,14,1,,,,
doane_university,Doane University,NAIA,Great Plains Athletic Conference,naiat1,8,9,2,4,8,4,7,8,4,8,9,2,,,,
dordt_university,Dordt University,NAIA,Great Plains Athletic Conference,naiat1,10,7,2,13,5,2,12,5,1,11,6,3,,,,
eastern_oregon_university,Eastern Oregon University,NAIA,Cascade Collegiate Conference,naiat1,12,4,3,10,4,4,10,5,3,14,6,2,,,,
embry_riddle_aeronautical_university_prescott,Embry-Riddle Aeronautical University Prescott,NAIA,Great Southwest Athletic Conference,naiat1,17,2,3,13,3,3,15,3,3,20,1,3,,,,
evangel_university,Evangel University,NAIA,Kansas Collegiate Athletic Conference,naiat1,5,13,0,5,9,4,8,7,3,9,9,1,,,,
faulkner_university,Faulkner University,NAIA,Southern States Athletic Conference,naiat1,10,6,2,4,8,4,5,10,3,7,10,1,,,,
fisher_college,Fisher College,NAIA,Continental Athletic Conference,naiat1,6,9,1,6,9,2,3,11,3,4,11,1,,,,
florida_college,Florida College,NAIA,Continental Athletic Conference,naiat1,7,7,1,4,8,4,0,12,1,,,,,,,
florida_memorial_university,Florida Memorial University,NAIA,Sun Conference,naiat1,,,,4,11,3,8,7,2,5,6,4,,,,
florida_national_university,Florida National University,NAIA,Continental Athletic Conference,naiat1,5,6,1,0,9,2,4,7,2,3,8,1,,,,
freed_hardeman_university,Freed-Hardeman University,NAIA,Mid-South Conference,naiat1,5,11,2,,,,,,,0,15,1,,,,
friends_university,Friends University,NAIA,Kansas Collegiate Athletic Conference,naiat1,10,6,3,13,5,4,14,6,2,14,4,4,,,,
georgetown_college,Georgetown College,NAIA,Mid-South Conference,naiat1,5,10,2,6,8,3,6,6,5,6,9,1,,,,
georgia_gwinnett_college,Georgia Gwinnett College,NAIA,Continental Athletic Conference,naiat1,5,8,7,6,13,1,12,7,2,10,6,5,,,,
goshen_college,Goshen College,NAIA,Crossroads League,naiat1,5,12,1,6,9,3,1,10,6,1,11,4,,,,
governors_state_university,Governors State University,NAIA,Chicagoland Collegiate Athletic Conference,naiat1,2,11,1,,,,4,13,1,3,9,2,,,,
grace_college,Grace College,NAIA,Crossroads League,naiat1,17,5,2,4,11,2,13,4,2,16,2,5,,,,
graceland_university,Graceland University,NAIA,Heart of America Athletic Conference,naiat1,1,14,1,2,14,2,6,9,3,7,7,4,,,,
grand_view_university,Grand View University,NAIA,Heart of America Athletic Conference,naiat1,7,8,3,5,7,4,1,10,3,1,8,5,,,,
hannibal_lagrange_university,Hannibal-LaGrange University,NAIA,American Midwest Conference,naiat1,,,,,,,,,,4,11,0,,,,
harris_stowe_state_university,Harris-Stowe State University,NAIA,American Midwest Conference,naiat1,13,5,1,13,5,1,8,6,2,7,7,5,,,,
hastings_college,Hastings College,NAIA,Great Plains Athletic Conference,naiat1,15,3,3,16,3,3,15,1,6,16,4,3,,,,
hesston_college,Hesston College,NAIA,Continental Athletic Conference,naiat1,,,,5,10,1,4,10,1,5,9,1,,,,
holy_cross_college,Holy Cross College,NAIA,Chicagoland Collegiate Athletic Conference,naiat1,6,6,7,5,11,1,8,8,4,10,7,3,,,,
hope_international_university,Hope International University,NAIA,Great Southwest Athletic Conference,naiat1,9,7,2,17,4,2,14,4,2,10,7,2,,,,
huntington_university,Huntington University,NAIA,Crossroads League,naiat1,2,14,2,6,11,1,5,7,5,,,,,,,
huston_tillotson_university,Huston-Tillotson University,NAIA,HBCU Athletic Conference,naiat1,4,8,3,,,,3,11,1,7,7,1,,,,
indiana_institute_of_technology,Indiana Institute of Technology,NAIA,Wolverine-Hoosier Athletic Conference,naiat1,4,10,3,5,11,2,6,10,3,3,11,1,,,,
indiana_university_columbus,Indiana University Columbus,NAIA,River States Conference,naiat1,,,,2,12,0,2,12,1,5,10,2,,,,
indiana_university_east,Indiana University East,NAIA,River States Conference,naiat1,7,5,8,5,7,6,7,9,4,11,6,3,,,,
indiana_university_kokomo,Indiana University Kokomo,NAIA,River States Conference,naiat1,14,3,3,13,4,5,6,9,4,10,5,4,,,,
indiana_university_northwest,Indiana University Northwest,NAIA,Chicagoland Collegiate Athletic Conference,naiat1,5,10,2,3,9,5,8,8,2,5,5,9,,,,
indiana_university_south_bend,Indiana University South Bend,NAIA,Chicagoland Collegiate Athletic Conference,naiat1,1,17,0,3,13,1,3,14,1,4,11,3,,,,
indiana_wesleyan_university,Indiana Wesleyan University,NAIA,Crossroads League,naiat1,14,4,2,15,3,4,14,5,2,15,4,1,,,,
jarvis_christian_university,Jarvis Christian University,NAIA,Red River Athletic Conference,naiat1,5,11,1,3,11,2,5,10,1,2,13,1,,,,
john_brown_university,John Brown University,NAIA,Sooner Athletic Conference,naiat1,,,,18,3,1,16,6,1,15,3,4,,,,
johnson_university,Johnson University,NAIA,Appalachian Athletic Conference,naiat1,5,11,2,5,8,3,8,3,6,5,11,1,,,,
judson_university,Judson University,NAIA,Chicagoland Collegiate Athletic Conference,naiat1,11,10,1,6,7,4,6,6,10,5,9,2,,,,
kansas_wesleyan_university,Kansas Wesleyan University,NAIA,Kansas Collegiate Athletic Conference,naiat1,11,8,1,10,8,2,11,7,1,12,5,3,,,,
keiser_university,Keiser University,NAIA,Sun Conference,naiat1,22,1,1,13,7,2,18,2,1,19,3,2,,,final,champion
kentucky_christian_university,Kentucky Christian University,NAIA,River States Conference,naiat1,,,,0,15,0,3,15,0,,,,,,,
lsu_alexandria,LSU Alexandria,NAIA,Red River Athletic Conference,naiat1,11,6,1,16,6,0,12,5,3,11,8,1,,,,
lsu_shreveport,LSU Shreveport,NAIA,Red River Athletic Conference,naiat1,9,5,3,13,4,3,15,5,1,12,7,0,,,,
la_sierra_university,La Sierra University,NAIA,Great Southwest Athletic Conference,naiat1,6,7,2,4,9,1,4,7,4,6,8,3,,,,
lawrence_technological_university,Lawrence Technological University,NAIA,Wolverine-Hoosier Athletic Conference,naiat1,6,5,6,11,5,4,5,9,4,5,8,4,,,,
life_pacific_university,Life Pacific University,NAIA,Great Southwest Athletic Conference,naiat1,,,,,,,1,16,1,9,8,1,,,,
life_university,Life University,NAIA,Southern States Athletic Conference,naiat1,8,6,2,15,5,2,14,5,1,18,3,1,,,,
lindsey_wilson_university,Lindsey Wilson University,NAIA,Mid-South Conference,naiat1,7,6,4,4,11,1,3,8,3,10,6,2,,,,
louisiana_christian_university,Louisiana Christian University,NAIA,Red River Athletic Conference,naiat1,8,5,2,10,5,2,13,5,2,,,,,,,
lourdes_university,Lourdes University,NAIA,Wolverine-Hoosier Athletic Conference,naiat1,9,5,4,6,9,2,13,4,1,12,3,1,,,,
madonna_university,Madonna University,NAIA,Wolverine-Hoosier Athletic Conference,naiat1,15,6,1,9,8,2,6,10,3,7,8,4,,,,
marian_university_in,Marian University (IN),NAIA,Crossroads League,naiat1,21,1,2,13,4,3,17,4,2,20,1,2,final,,,
mcpherson_college,McPherson College,NAIA,Kansas Collegiate Athletic Conference,naiat1,3,11,2,,,,2,14,2,6,9,3,,,,
mid_america_christian_university,Mid-America Christian University,NAIA,Sooner Athletic Conference,naiat1,6,10,2,16,3,2,14,4,2,12,5,3,,,,
midamerica_nazarene_university,MidAmerica Nazarene University,NAIA,Heart of America Athletic Conference,naiat1,15,5,0,10,6,2,15,5,2,14,4,2,,,,
midland_university,Midland University,NAIA,Great Plains Athletic Conference,naiat1,10,6,4,13,5,4,4,5,3,2,14,1,,,,
midway_university,Midway University,NAIA,River States Conference,naiat1,3,8,4,7,6,1,7,9,2,5,10,1,,,,
milligan_university,Milligan University,NAIA,Appalachian Athletic Conference,naiat1,5,9,4,10,9,1,10,7,2,11,5,3,,,,
missouri_baptist_university,Missouri Baptist University,NAIA,Heart of America Athletic Conference,naiat1,12,5,2,7,10,1,9,9,1,5,11,3,,,,
missouri_valley_college,Missouri Valley College,NAIA,Heart of America Athletic Conference,naiat1,15,3,3,15,4,3,15,5,1,18,1,4,,,,
montreat_college,Montreat College,NAIA,Appalachian Athletic Conference,naiat1,8,5,3,11,6,0,3,3,1,8,9,1,,,,
morningside_university,Morningside University,NAIA,Great Plains Athletic Conference,naiat1,8,7,3,11,5,2,8,6,4,11,1,6,,,,
mount_marty_university,Mount Marty University,NAIA,Great Plains Athletic Conference,naiat1,1,13,2,,,,4,12,1,8,8,3,,,,
mount_mary_university,Mount Mary University,NAIA,Chicagoland Collegiate Athletic Conference,naiat1,,,,,,,1,13,2,0,15,0,,,,
