school_id,name,division,conference,conf_tier,2022_W,2022_L,2022_D,2023_W,2023_L,2023_D,2024_W,2024_L,2024_D,2025_W,2025_L,2025_D,2022_ps,2023_ps,2024_ps,2025_ps
grace,Grace,NAIA,Crossroads,naiat2,11,3,6,15,5,2,8,8,2,16,7,3,,,,
grand_view,Grand View,NAIA,HAAC,naiat1,10,7,3,9,7,1,6,7,5,18,4,3,,,,champion
hanniballagrange,Hannibal-LaGrange,NAIA,AMC,naiat2,7,7,2,3,8,4,6,8,2,5,10,3,,,,
hastings,Hastings,NAIA,GPAC,naiat1,16,2,2,6,9,4,12,7,2,2,15,1,,,,
indiana_institute_of_technology,Indiana Institute of Technology,NAIA,WHAC,naiat2,12,3,7,14,4,6,13,2,5,18,5,1,,,,
indiana_wesleyan,Indiana Wesleyan,NAIA,Crossroads,naiat2,11,5,4,13,4,4,14,3,3,11,5,4,,,,
iowa_wesleyan,Iowa Wesleyan,NAIA,HAAC,naiat1,7,4,4,3,10,3,9,5,3,8,2,7,,,,
john_brown,John Brown,NAIA,Sooner,naiat2,10,4,3,11,6,0,11,1,6,12,5,5,,,,
kansas_wesleyan,Kansas Wesleyan,NAIA,KCAC,naiat2,2,14,1,13,5,2,11,6,3,13,4,3,,,,
kentucky_christian,Kentucky Christian,NAIA,River States,naiat2,4,12,2,2,14,2,1,16,1,2,14,1,,,,
lindsey_wilson,Lindsey Wilson,NAIA,Mid-South,naiat1,13,7,4,12,4,3,10,6,3,12,4,1,,,,
midamerica_nazarene,MidAmerica Nazarene,NAIA,HAAC,naiat1,14,4,3,17,4,4,11,5,5,16,3,5,,champion,,
midland,Midland,NAIA,GPAC,naiat1,10,5,5,4,9,5,8,7,4,13,4,2,,,,
midway,Midway,NAIA,River States,naiat2,2,15,0,6,12,0,5,11,2,7,10,3,,,,
missouri_baptist,Missouri Baptist,NAIA,HAAC,naiat1,12,6,0,7,5,5,12,6,4,5,9,3,,,,
morningside,Morningside,NAIA,GPAC,naiat1,4,8,7,7,6,7,11,6,2,12,7,2,,,,
mount_mercy,Mount Mercy,NAIA,HAAC,naiat1,7,8,3,9,5,4,7,6,3,7,7,4,,,,
mount_vernon_nazarene,Mount Vernon Nazarene,NAIA,Crossroads,naiat2,7,6,5,7,10,1,6,6,6,7,6,5,,,,
northwest_university,Northwest University,NAIA,Cascade,naiat2,6,10,2,7,7,3,6,7,5,4,9,4,,,,
northwestern_ia,Northwestern (IA),NAIA,GPAC,naiat1,7,6,5,15,5,2,9,5,4,14,1,3,,,,
northwestern_mn,Northwestern (MN),D3,UMAC,d3t2,4,12,3,6,8,4,8,7,4,7,8,2,,,,
olivet_nazarene,Olivet Nazarene,NAIA,CCAC,naiat2,16,2,3,12,4,3,9,6,2,19,3,1,,,,
ottawa,Ottawa,NAIA,KCAC,naiat2,11,4,5,15,5,1,10,8,3,15,3,6,,,,
ozarks_ar,Ozarks (AR),NAIA,AMC,naiat2,10,5,5,7,10,0,6,10,3,3,13,2,,,,
ozarks_mo,Ozarks (MO),NAIA,AMC,naiat2,10,5,5,,,,6,10,3,3,13,2,,,,
park,Park,NAIA,HAAC,naiat1,7,8,1,7,5,3,0,16,0,7,9,2,,,,
pikeville,Pikeville,NAIA,Appalachian,naiat2,4,14,1,5,10,3,3,13,2,11,6,3,,,,
rocky_mountain,Rocky Mountain,NAIA,Cascade,naiat2,10,7,1,4,10,3,8,7,2,8,3,7,,,,
saint_ambrose,Saint Ambrose,NAIA,CCAC,naiat2,4,10,2,4,9,2,2,10,3,10,9,0,,,,
saint_francis_il,Saint Francis (IL),NAIA,CCAC,naiat2,6,6,4,8,7,2,4,8,2,2,12,1,,,,
saint_mary_ks,Saint Mary (KS),NAIA,KCAC,naiat2,13,5,3,5,8,6,9,8,2,7,9,2,,,,
saint_thomas_fl,Saint Thomas (FL),NAIA,Sun,naiat1,11,2,5,18,1,3,13,3,1,11,6,1,,,,
science_arts_ok,Science & Arts (OK),NAIA,Sooner,naiat2,12,5,3,9,8,4,6,8,4,6,6,5,,,,
siena_heights,Siena Heights,NAIA,WHAC,naiat2,6,10,1,7,9,3,2,14,2,5,9,4,,,,
southeastern_university,Southeastern University,NAIA,Sun,naiat1,11,4,4,11,5,3,10,3,5,6,7,3,,,,
southern_oregon,Southern Oregon,NAIA,Cascade,naiat2,13,5,2,18,4,0,12,5,2,10,5,4,,,,
southwest_minnesota_state,Southwest Minnesota State,D2,NSIC,d2t1,5,8,2,11,2,2,6,5,3,6,7,2,,,,
southwestern_ks,Southwestern (KS),NAIA,KCAC,naiat2,5,7,5,7,10,0,6,9,2,10,9,0,,,,
spring_arbor,Spring Arbor,NAIA,Crossroads,naiat2,7,6,7,11,5,4,13,7,3,11,8,1,,,,
sterling,Sterling,NAIA,KCAC,naiat2,5,9,5,10,9,2,4,13,1,5,11,1,,,,
tabor,Tabor,NAIA,KCAC,naiat2,6,9,2,8,8,3,5,9,3,8,8,3,,,,
taylor,Taylor,NAIA,Crossroads,naiat2,5,9,5,5,11,2,5,8,3,7,7,3,,,,
trinity_christian,Trinity Christian,NAIA,CCAC,naiat2,3,12,2,9,8,4,17,7,1,8,8,3,,,,
waldorf,Waldorf,NAIA,GPAC,naiat1,8,6,2,2,14,1,0,15,1,5,6,6,,,,
warner,Warner,NAIA,Sun,naiat1,5,10,0,2,14,2,4,10,5,0,16,1,,,,
wayland_baptist,Wayland Baptist,NAIA,Sooner,naiat2,6,9,2,9,7,3,10,7,6,8,7,2,,,,
webber_international,Webber International,NAIA,Sun,naiat1,10,4,1,6,11,2,5,7,5,6,11,1,,,,
william_penn,William Penn,NAIA,HAAC,naiat1,11,7,3,12,5,4,21,2,3,12,6,4,,,final,
william_woods,William Woods,NAIA,HAAC,naiat1,5,9,3,10,6,4,11,3,6,7,7,4,,,,
xavier_la,Xavier (LA),NAIA,RRAC,naiat2,9,2,7,11,4,2,14,5,1,13,5,2,,,,
allan_hancock,Allan Hancock,NJCAA,WSC,njcaat1,4,13,3,4,15,2,7,11,3,4,13,5,,,,
allegany,Allegany,NJCAA,MDJUCO,njcaat1,5,10,0,5,10,0,2,10,3,5,10,0,,,,
allen_county_community,Allen County Community,NJCAA,KJCCC,njcaat1,11,6,0,10,5,4,20,2,2,15,2,3,,,,
american_river,American River,NJCAA,CCCAA,njcaat1,4,11,8,8,13,1,9,8,6,8,12,3,,,,
ancilla,Ancilla,NJCAA,MCCAA,njcaat1,,,,,,,,,,,,,,,,
anne_arundel,Anne Arundel,NJCAA,MDJUCO,njcaat1,,,,,,,,,,,,,,,,
arizona_western,Arizona Western,NJCAA,ACCAC,njcaat1,18,3,0,17,1,3,15,1,3,11,3,1,,,,
atlantic_cape,Atlantic Cape,NJCAA,NJCAAD3,njcaat1,,,,,,,,,,,,,,,,
barton_county,Barton County,NJCAA,KJCCC,njcaat1,,,,,,,,,,,,,,,,
blinn,Blinn,NJCAA,WJCAC,njcaat1,13,7,2,14,7,0,11,7,3,14,5,1,,,,
blue_mountain,Blue Mountain,NJCAA,NWAACC,njcaat1,6,6,4,3,11,1,3,11,1,6,7,1,,,,
bossier_parish,Bossier Parish,NJCAA,MSJC,njcaat1,,,,,,,,,,,,,,,,
brookdale,Brookdale,NJCAA,GNYAC,njcaat1,8,6,2,8,7,3,4,9,2,7,9,1,,,,
broward,Broward,NJCAA,FCSAA,njcaat1,,,,,,,,,,,,,,,,
buffaloerie,Buffalo-Erie,NJCAA,GNYAC,njcaat1,,,,,,,1,8,3,0,12,1,,,,
butler_county,Butler County,NJCAA,KJCCC,njcaat1,,,,,,,,,,,,,,,,
cape_fear,Cape Fear,NJCAA,CCAC-NJCAA,njcaat1,4,5,2,5,5,0,7,7,0,2,6,4,,,,
carl_sandburg,Carl Sandburg,NJCAA,GRAC,njcaat1,5,7,1,12,3,2,12,3,3,12,3,3,,,,
cascadia,Cascadia,NJCAA,NWAACC,njcaat1,,,,,,,,,,,,,,,,
catawba_valley,Catawba Valley,NJCAA,CCAC-NJCAA,njcaat1,,,,,,,,,,,,,,,,
cecil,Cecil,NJCAA,MDJUCO,njcaat1,3,11,1,3,9,5,7,9,0,6,9,3,,,,
central_alabama,Central Alabama,NJCAA,ACCC,njcaat1,,,,,,,,,,,,,,,,
central_arizona,Central Arizona,NJCAA,ACCAC,njcaat1,,,,,,,,,,,,,,,,
central_georgia_tech,Central Georgia Tech,NJCAA,GCAA,njcaat1,,,,,,,,,,,,,,,,
central_lakes,Central Lakes,NJCAA,MCC,njcaat1,,,,,,,,,,,,,,,,
central_penn,Central Penn,NJCAA,EPAC,njcaat1,7,9,0,12,4,1,14,4,0,8,6,3,,,,
chesapeake,Chesapeake,NJCAA,MDJUCO,njcaat1,0,6,0,,,,,,,,,,,,,
chipola,Chipola,NJCAA,FCSAA,njcaat1,,,,,,,,,,,,,,,,
city_colleges_chicagoharold_washington,City Colleges Chicago-Harold Washington,NJCAA,NJCAAD1,njcaat1,,,,,,,,,,,,,,,,
city_colleges_chicagoolive_harvey,City Colleges Chicago-Olive Harvey,NJCAA,NJCAAD1,njcaat1,,,,,,,,,,,,,,,,
city_colleges_chicagorichard_daley,City Colleges Chicago-Richard Daley,NJCAA,NJCAAD1,njcaat1,,,,,,,,,,,,,,,,
city_colleges_chicagowilbur_wright,City Colleges Chicago-Wilbur Wright,NJCAA,NJCAAD1,njcaat1,,,,,,,,,,,,,,,,
coffeyville,Coffeyville,NJCAA,KJCCC,njcaat1,9,8,1,7,8,4,4,10,5,7,6,6,,,,
college_of_dupage,College of DuPage,NJCAA,GRAC,njcaat1,8,9,1,5,6,4,6,10,1,10,5,2,,,,
college_of_lake_county,College of Lake County,NJCAA,GRAC,njcaat1,3,8,1,2,7,2,4,9,0,4,8,1,,,,
college_of_marin,College of Marin,NJCAA,CCCAA,njcaat1,3,14,2,12,8,1,8,11,3,4,9,6,,,,
college_of_southern_idaho,College of Southern Idaho,NJCAA,NWAACC,njcaat1,8,8,1,8,8,1,6,9,1,8,8,1,,,,
college_of_southern_nevada,College of Southern Nevada,NJCAA,ACCAC,njcaat1,6,10,1,8,5,3,3,9,2,5,6,1,,,,
collin_college,Collin College,NJCAA,WJCAC,njcaat1,,,,,,,,,,,,,,,,
contra_costa,Contra Costa,NJCAA,CCCAA,njcaat1,7,11,1,4,14,2,5,13,3,7,10,3,,,,
copiahlincoln,Copiah-Lincoln,NJCAA,MACJC,njcaat1,10,3,3,4,8,5,8,5,2,8,6,2,,,,
cowley_county,Cowley County,NJCAA,KJCCC,njcaat1,,,,,,,,,,,,,,,,
crowder,Crowder,NJCAA,MOVAL,njcaat1,8,7,2,7,7,5,9,6,3,8,6,4,,,,
danville_area,Danville Area,NJCAA,GRAC,njcaat1,,,,,,,,,,,,,,,,
daytona_state,Daytona State,NJCAA,FCSAA,njcaat1,15,3,1,9,3,2,7,3,4,15,3,2,,,,
delta_college_mi,Delta College (MI),NJCAA,MCCAA,njcaat1,,,,,,,,,,,,,,,,
des_moines_area,Des Moines Area,NJCAA,ICCAC,njcaat1,,,,,,,,,,,,,,,,
diablo_valley,Diablo Valley,NJCAA,CCCAA,njcaat1,,,,,,,,,,,,,,,,
dodge_city,Dodge City,NJCAA,KJCCC,njcaat1,11,7,0,10,5,2,5,12,2,9,5,3,,,,
east_central_ok,East Central (OK),NJCAA,SACC,njcaat1,5,7,0,5,10,1,3,12,0,8,7,1,,,,
east_mississippi,East Mississippi,NJCAA,MACJC,njcaat1,,,,1,16,0,0,17,0,2,14,1,,,,
eastern_arizona,Eastern Arizona,NJCAA,ACCAC,njcaat1,12,6,2,6,7,2,5,5,3,8,9,3,,,,
eastern_florida_state,Eastern Florida State,NJCAA,FCSAA,njcaat1,7,5,2,15,3,0,16,3,2,12,4,1,,,,
eastern_wyoming,Eastern Wyoming,NJCAA,RMJCAA,njcaat1,,,,,,,,,,,,,,,,
el_camino,El Camino,NJCAA,CCCAA,njcaat1,17,2,3,24,1,0,14,3,4,12,6,6,,,,
ellsworth,Ellsworth,NJCAA,ICCAC,njcaat1,,,,,,,,,,,,,,,,
essex_county,Essex County,NJCAA,GNYAC,njcaat1,1,7,0,4,8,1,11,4,1,10,4,0,,,,
everett,Everett,NJCAA,NWAACC,njcaat1,13,4,4,12,2,5,15,4,1,6,7,1,,,,
finger_lakes_community,Finger Lakes Community,NJCAA,GNYAC,njcaat1,2,10,0,7,8,0,15,5,3,19,2,1,,,,
florida_state_college_jacksonville,Florida State College Jacksonville,NJCAA,FCSAA,njcaat1,,,,,,,,,,,,,,,,
fort_scott_community,Fort Scott Community,NJCAA,KJCCC,njcaat1,,,,,,,,,,,,,,,,
frederick,Frederick,NJCAA,MDJUCO,njcaat1,,,,,,,,,,,,,,,,
front_range,Front Range,NJCAA,RMJCAA,njcaat1,,,,,,,,,,,,,,,,
gadsden_state,Gadsden State,NJCAA,ACCC,njcaat1,,,,,,,,,,,,,,,,
garden_city_community,Garden City Community,NJCAA,KJCCC,njcaat1,7,13,0,8,8,5,7,8,3,9,5,3,,,,
garrett,Garrett,NJCAA,MDJUCO,njcaat1,,,,,,,,,,,,,,,,
genesee_community,Genesee Community,NJCAA,GNYAC,njcaat1,8,10,3,6,12,4,5,13,2,9,6,7,,,,
george_c_wallace,George C. Wallace,NJCAA,ACCC,njcaat1,,,,,,,,,,,,,,,,
georgia_highlands,Georgia Highlands,NJCAA,GCAA,njcaat1,,,,,,,,,,,,,,,,
georgia_military,Georgia Military,NJCAA,GCAA,njcaat1,11,5,2,11,6,2,14,3,3,11,8,1,,,,
georgia_northwestern,Georgia Northwestern,NJCAA,GCAA,njcaat1,,,,,,,,,,,,,,,,
georgia_piedmont,Georgia Piedmont,NJCAA,GCAA,njcaat1,,,,,,,,,,,,,,,,
gloucester_county,Gloucester County,NJCAA,GNYAC,njcaat1,,,,,,,,,,,,,,,,
grand_rapids_community,Grand Rapids Community,NJCAA,MCCAA,njcaat1,22,3,0,13,4,1,8,6,4,5,8,2,,,,
hagerstown,Hagerstown,NJCAA,MDJUCO,njcaat1,1,5,0,0,15,1,10,9,0,12,6,1,,,,
harford_county,Harford County,NJCAA,MDJUCO,njcaat1,13,5,0,11,3,4,13,5,3,11,7,2,,,,
harper,Harper,NJCAA,GRAC,njcaat1,10,5,2,4,6,3,5,7,3,2,9,2,,,,
hawkeye,Hawkeye,NJCAA,ICCAC,njcaat1,6,9,0,8,4,3,4,8,1,4,10,1,,,,
highland,Highland,NJCAA,KJCCC,njcaat1,,,,,,,,,,,,,,,,
hillsborough,Hillsborough,NJCAA,FCSAA,njcaat1,,,,,,,,,,,,,,,,
hocking,Hocking,NJCAA,OHSJCC,njcaat1,,,,,,,,,,,,,,,,
holmes,Holmes,NJCAA,MACJC,njcaat1,4,9,1,4,11,0,3,9,1,8,11,1,,,,
holyoke,Holyoke,NJCAA,MVAL,njcaat1,5,3,3,4,6,2,1,9,0,5,8,0,,,,
howard_community,Howard Community,NJCAA,MDJUCO,njcaat1,11,7,0,10,10,0,8,7,1,15,2,1,,,,
hudson_valley,Hudson Valley,NJCAA,GNYAC,njcaat1,11,6,1,3,9,3,6,7,2,7,8,0,,,,
indian_hills,Indian Hills,NJCAA,ICCAC,njcaat1,12,9,1,10,3,5,16,2,3,12,6,4,,,,
iowa_central,Iowa Central,NJCAA,ICCAC,njcaat1,6,10,0,7,6,5,11,8,1,12,5,3,,,,
iowa_lakes,Iowa Lakes,NJCAA,ICCAC,njcaat1,12,5,0,16,3,3,16,3,3,14,6,2,,,,
iowa_western,Iowa Western,NJCAA,ICCAC,njcaat1,17,3,1,6,4,4,23,0,2,13,3,5,,,,
j_sargeant_reynolds,J. Sargeant Reynolds,NJCAA,VCCAA,njcaat1,,,,,,,,,,,,,,,,
jackson_college,Jackson College,NJCAA,MCCAA,njcaat1,4,7,1,5,7,3,2,10,1,4,6,2,,,,
jefferson_ny,Jefferson (NY),NJCAA,GNYAC,njcaat1,,,,,,,10,5,2,5,7,1,,,,
jefferson_davis,Jefferson Davis,NJCAA,ACCC,njcaat1,,,,,,,,,,,,,,,,
johnson_county_community,Johnson County Community,NJCAA,KJCCC,njcaat1,14,7,0,11,5,3,14,4,0,13,5,4,,,,
kalamazoo_valley,Kalamazoo Valley,NJCAA,MCCAA,njcaat1,,,,,,,,,,,,,,,,
kankakee_community,Kankakee Community,NJCAA,GRAC,njcaat1,4,5,2,10,6,1,7,5,2,9,6,2,,,,
kellogg_community,Kellogg Community,NJCAA,MCCAA,njcaat1,,,,,,,,,,,,,,,,
kilgore,Kilgore,NJCAA,WJCAC,njcaat1,,,,,,,,,,,,,,,,
kirkwood,Kirkwood,NJCAA,ICCAC,njcaat1,,,,,,,,,,,,,,,,
labette,Labette,NJCAA,KJCCC,njcaat1,,,,,,,,,,,,,,,,
lake_land,Lake Land,NJCAA,GRAC,njcaat1,,,,,,,,,,,,,,,,
lamar_institute,Lamar Institute,NJCAA,MOVAL,njcaat1,,,,,,,,,,,,,,,,
laramie_county,Laramie County,NJCAA,RMJCAA,njcaat1,,,,,,,,,,,,,,,,
lewis_clark_id,Lewis & Clark (ID),NJCAA,NWAACC,njcaat1,,,,,,,,,,,,,,,,
lincoln_land,Lincoln Land,NJCAA,GRAC,njcaat1,,,,,,,,,,,,,,,,
lincoln_trail,Lincoln Trail,NJCAA,GRAC,njcaat1,7,7,1,10,3,4,3,9,2,2,10,1,,,,
lone_star,Lone Star,NJCAA,WJCAC,njcaat1,,,,,,,,,,,,,,,,
lord_fairfax,Lord Fairfax,NJCAA,VCCAA,njcaat1,,,,,,,,,,,,,,,,
louisiana_delta,Louisiana Delta,NJCAA,MSJC,njcaat1,,,,,,,,,,,,,,,,
lower_columbia,Lower Columbia,NJCAA,NWAACC,njcaat1,,,,,,,,,,,,,,,,
lurleen_b_wallace,Lurleen B. Wallace,NJCAA,ACCC,njcaat1,,,,,,,,,,,,,,,,
mclennan,McLennan,NJCAA,WJCAC,njcaat1,,,,,,,,,,,,,,,,
merced,Merced,NJCAA,CCCAA,njcaat1,17,4,3,14,4,5,11,5,7,14,3,5,,,,
meridian,Meridian,NJCAA,MACJC,njcaat1,2,11,2,4,11,1,9,7,3,7,8,3,,,,
mesa_community,Mesa Community,NJCAA,ACCAC,njcaat1,13,5,1,7,3,5,7,7,2,4,7,4,,,,
middlesex_county,Middlesex County,NJCAA,GNYAC,njcaat1,10,4,1,8,7,2,8,4,4,10,6,2,,,,
mineral_area,Mineral Area,NJCAA,MOVAL,njcaat1,6,4,2,12,1,3,13,5,2,6,5,5,,,,
mississippi_delta,Mississippi Delta,NJCAA,MACJC,njcaat1,,,,,,,,,,,,,,,,
mississippi_gulf_coast,Mississippi Gulf Coast,NJCAA,MACJC,njcaat1,9,6,2,13,3,2,12,4,5,11,6,1,,,,
missouri_statewest_plains,Missouri State-West Plains,NJCAA,MOVAL,njcaat1,,,,,,,,,,,,,,,,
moberly_area,Moberly Area,NJCAA,MOVAL,njcaat1,,,,,,,,,,,,,,,,
monroe_community,Monroe Community,NJCAA,GNYAC,njcaat1,8,3,2,9,2,2,9,6,1,12,1,2,,,,
montgomery,Montgomery,NJCAA,ACCC,njcaat1,,,,,,,,,,,,,,,,
motlow_state,Motlow State,NJCAA,TCCAA,njcaat1,,,,,,,,,,,,,,,,
mount_san_antonio,Mount San Antonio,NJCAA,CCCAA,njcaat1,17,7,2,8,6,9,14,4,4,12,4,5,,,,
nassau_community,Nassau Community,NJCAA,GNYAC,njcaat1,14,4,0,17,2,2,15,3,2,10,3,0,,,,
nebraska_central,Nebraska Central,NJCAA,ICCAC,njcaat1,,,,,,,,,,,,,,,,
new_mexico_junior,New Mexico Junior,NJCAA,NJCAAD1,njcaat1,,,,,,,,,,,,,,,,
niagara_county,Niagara County,NJCAA,GNYAC,njcaat1,0,10,2,1,13,1,0,9,2,,,,,,,
north_arkansas,North Arkansas,NJCAA,MOVAL,njcaat1,,,,2,8,2,,,,,,,,,,
north_central_missouri,North Central Missouri,NJCAA,MOVAL,njcaat1,,,,,,,,,,,,,,,,
northeast_mississippi,Northeast Mississippi,NJCAA,MACJC,njcaat1,,,,,,,,,,,,,,,,
northeast_oklahoma_am,Northeast Oklahoma A&M,NJCAA,SACC,njcaat1,6,10,0,2,12,2,9,4,1,7,7,4,,,,
northeast_texas,Northeast Texas,NJCAA,WJCAC,njcaat1,6,11,0,2,7,1,1,9,1,1,13,1,,,,
northern_essex,Northern Essex,NJCAA,MVAL,njcaat1,7,5,1,11,3,1,14,4,0,13,4,1,,,,
northern_idaho,Northern Idaho,NJCAA,NWAACC,njcaat1,,,,,,,,,,,,,,,,
northland_pioneer,Northland Pioneer,NJCAA,ACCAC,njcaat1,,,,,,,,,,,,,,,,
northwest_college,Northwest College,NJCAA,RMJCAA,njcaat1,4,11,1,10,5,2,6,2,7,11,5,1,,,,
northwest_mississippi,Northwest Mississippi,NJCAA,MACJC,njcaat1,3,12,0,4,11,0,4,11,4,6,11,1,,,,
northwest_shoals,Northwest Shoals,NJCAA,ACCC,njcaat1,,,,,,,,,,,,,,,,
odessa,Odessa,NJCAA,WJCAC,njcaat1,,,,,,,,,,,,,,,,
oklahoma_city_community,Oklahoma City Community,NJCAA,SACC,njcaat1,,,,,,,,,,,,,,,,
onondaga_community,Onondaga Community,NJCAA,GNYAC,njcaat1,11,4,0,11,4,2,8,5,3,5,4,6,,,,
orange_coast,Orange Coast,NJCAA,CCCAA,njcaat1,5,15,0,3,16,3,5,12,4,4,12,4,,,,
otero_college,Otero College,NJCAA,RMJCAA,njcaat1,9,6,2,12,1,4,7,3,4,13,5,1,,,,
owens,Owens,NJCAA,OHSJCC,njcaat1,,,,,,,9,6,2,,,,,,,
ozarka,Ozarka,NJCAA,MOVAL,njcaat1,,,,,,,,,,,,,,,,
panola,Panola,NJCAA,WJCAC,njcaat1,,,,,,,,,,,,,,,,
paradise_valley,Paradise Valley,NJCAA,ACCAC,njcaat1,7,8,0,4,11,1,6,6,4,5,8,4,,,,
parkland,Parkland,NJCAA,GRAC,njcaat1,8,9,2,13,4,2,9,6,4,,,,,,,
passaic_county,Passaic County,NJCAA,GNYAC,njcaat1,,,,,,,,,,,,,,,,
paul_d_camp,Paul D. Camp,NJCAA,VCCAA,njcaat1,,,,,,,,,,,,,,,,
pearl_river,Pearl River,NJCAA,MACJC,njcaat1,12,4,1,11,6,3,13,6,4,12,5,1,,,,
pellissippi_state,Pellissippi State,NJCAA,TCCAA,njcaat1,,,,,,,,,,,,,,,,
penn_state_hazleton,Penn State Hazleton,NJCAA,PSJUCO,njcaat1,,,,,,,,,,,,,,,,
pensacola_state,Pensacola State,NJCAA,FCSAA,njcaat1,,,,,,,,,,,,,,,,
piedmont_virginia,Piedmont Virginia,NJCAA,VCCAA,njcaat1,,,,,,,,,,,,,,,,
pima,Pima,NJCAA,ACCAC,njcaat1,11,4,2,13,4,0,20,1,1,18,4,0,,,,
polk_state,Polk State,NJCAA,FCSAA,njcaat1,,,,,,,,,,,,,,,,
prairie_state,Prairie State,NJCAA,GRAC,njcaat1,19,5,0,18,3,0,13,4,3,10,7,3,,,,
pratt_community,Pratt Community,NJCAA,KJCCC,njcaat1,8,4,3,4,10,1,6,8,1,6,8,2,,,,
queensborough,Queensborough,NJCAA,GNYAC,njcaat1,8,4,1,4,7,1,7,6,1,2,8,2,,,,
ranger,Ranger,NJCAA,WJCAC,njcaat1,,,,,,,,,,,,,,,,
reading_area,Reading Area,NJCAA,EPAC,njcaat1,,,,,,,,,,,,,,,,
rend_lake,Rend Lake,NJCAA,GRAC,njcaat1,,,,,,,,,,,,,,,,
richland,Richland,NJCAA,WJCAC,njcaat1,16,0,1,12,3,1,14,3,0,13,3,1,,,,
riverside,Riverside,NJCAA,CCCAA,njcaat1,,,,,,,,,,,,,,,,
roane_state,Roane State,NJCAA,TCCAA,njcaat1,,,,,,,,,,,,,,,,
rock_valley,Rock Valley,NJCAA,GRAC,njcaat1,13,4,2,13,6,2,9,2,7,7,8,4,,,,
rockland_community,Rockland Community,NJCAA,GNYAC,njcaat1,6,7,0,4,7,1,3,6,0,1,9,2,,,,
rose_state,Rose State,NJCAA,SACC,njcaat1,5,8,4,11,7,1,7,8,2,7,8,3,,,,
salt_lake_community,Salt Lake Community,NJCAA,RMJCAA,njcaat1,14,2,1,18,2,3,16,2,2,12,4,4,,,,
san_bernardino_valley,San Bernardino Valley,NJCAA,CCCAA,njcaat1,9,8,3,14,4,4,8,4,8,14,7,2,,,,
san_diego_mesa,San Diego Mesa,NJCAA,CCCAA,njcaat1,3,13,3,4,11,4,6,10,2,3,13,4,,,,
san_diego_miramar,San Diego Miramar,NJCAA,CCCAA,njcaat1,,,,,,,,,,3,12,3,,,,
san_joaquin_delta,San Joaquin Delta,NJCAA,CCCAA,njcaat1,3,14,2,6,12,3,13,7,3,6,12,4,,,,
sandhills,Sandhills,NJCAA,CCAC-NJCAA,njcaat1,,,,,,,,,,,,,,,,
santa_ana,Santa Ana,NJCAA,CCCAA,njcaat1,10,7,6,9,7,6,10,6,5,3,11,7,,,,
santa_barbara_city,Santa Barbara City,NJCAA,CCCAA,njcaat1,,,,,,,,,,,,,,,,
santa_monica,Santa Monica,NJCAA,CCCAA,njcaat1,15,4,5,15,2,6,17,3,3,16,2,5,,,,
santa_rosa_junior,Santa Rosa Junior,NJCAA,CCCAA,njcaat1,9,2,9,17,4,2,11,6,4,17,1,4,,,,
scottsdale,Scottsdale,NJCAA,ACCAC,njcaat1,6,9,0,4,8,3,8,8,1,7,7,2,,,,
seward_county,Seward County,NJCAA,KJCCC,njcaat1,10,7,0,8,8,3,5,12,2,9,5,3,,,,
shawnee_community,Shawnee Community,NJCAA,GRAC,njcaat1,,,,,,,,,,,,,,,,
sierra,Sierra,NJCAA,CCCAA,njcaat1,9,7,1,7,6,3,8,7,1,14,4,1,,,,
sinclair,Sinclair,NJCAA,OHSJCC,njcaat1,,,,,,,,,,,,,,,,
skagit_valley,Skagit Valley,NJCAA,NWAACC,njcaat1,10,5,4,7,4,4,9,8,0,8,6,0,,,,
snow,Snow,NJCAA,UCAC,njcaat1,12,5,0,7,6,1,13,4,2,14,5,0,,,,
somerset,Somerset,NJCAA,GNYAC,njcaat1,,,,,,,,,,,,,,,,
south_mountain_community,South Mountain Community,NJCAA,ACCAC,njcaat1,1,12,0,1,11,1,2,12,2,8,6,3,,,,
south_plains,South Plains,NJCAA,WJCAC,njcaat1,,,,,,,,,,,,,,,,
south_puget_sound,South Puget Sound,NJCAA,NWAACC,njcaat1,,,,,,,,,,,,,,,,
southeastern_community_ia,Southeastern Community (IA),NJCAA,ICCAC,njcaat1,,,,,,,,,,,,,,,,
southwestern_ca,Southwestern (CA),NJCAA,CCCAA,njcaat1,,,,,,,,,,,,,,,,
southwestern_illinois,Southwestern Illinois,NJCAA,GRAC,njcaat1,16,2,0,9,7,3,10,8,4,6,7,4,,,,
spartanburg_methodist,Spartanburg Methodist,NJCAA,CCAC-NJCAA,njcaat1,8,9,0,4,11,4,,,,,,,,,,
st_charles_community,St. Charles Community,NJCAA,MOVAL,njcaat1,13,5,0,12,8,2,13,3,3,12,8,2,,,,
st_louis_communityflorissant_valley,St. Louis Community-Florissant Valley,NJCAA,MOVAL,njcaat1,,,,,,,,,,,,,,,,
st_louis_communityforest_park,St. Louis Community-Forest Park,NJCAA,MOVAL,njcaat1,,,,,,,,,,,,,,,,
st_louis_communitymeramec,St. Louis Community-Meramec,NJCAA,MOVAL,njcaat1,,,,,,,,,,,,,,,,
suffolk_county,Suffolk County,NJCAA,GNYAC,njcaat1,14,3,1,,,,8,4,5,13,5,2,,,,
sullivan_county,Sullivan County,NJCAA,GNYAC,njcaat1,,,,,,,,,,,,,,,,
surry,Surry,NJCAA,CCAC-NJCAA,njcaat1,,,,,,,,,,,,,,,,
